Job#,Admitted_time,Scheduled_time,JCT,Running_time,fairness(Mm),fairness(1/n),fairness(1/n-down),fairness(GPU_load),fairness(GPU_share),locality(dist),locality(bit),yield_count,n_avg,promote_count,model,gpu_req,rank_irt,ideal_run_time
Job167,1872608000,1872628000,144975797,144955797,0.791861,0.706005,0.741477,0.706911,1.26333,1,1,0,24.2906,0,VGG19,8,1244,144955797
Job168,1872762000,1872782000,147461880,147441880,0.791507,0.705889,0.737848,0.70678,1.26388,1,1,0,24.41,0,VGG19,8,1251,147441880
Job169,1880332000,1880352000,70036962,70016962,1.00029,0.65964,1.00029,0.659926,0.999714,1,1,0,25.8727,0,GPT2_SMALL,4,1032,70016962
Job170,1900364000,1900364000,8609689,8609689,1,0.628869,1,0.631406,1,1,1,0,29.0011,0,ResNet50,1,380,8609689
Job171,1901095000,1901095000,10406098,10406098,1,0.627051,1,0.62978,1,1,1,0,28.9688,0,BERTLARGE,1,397,10406098
Job172,1901098000,1901098000,5624803,5624803,1,0.634382,1,0.649022,1,1,1,0,29.3927,0,GNMT,1,334,5624803
Job173,1902175000,1902195000,168752118,168732118,0.749313,0.678467,0.643647,0.678597,1.33465,1,1,0,27.9717,0,GPT2_SMALL,8,1303,168732118
Job174,1903437000,1903437000,41386590,41386590,1,0.66243,1,0.662964,1,1,1,0,26.1987,0,ResNeXt,1,831,41386590
Job175,1952649000,1952669000,27016993,26996993,1.00074,0.817903,1.00074,0.822885,0.99926,1,1,0,21.1758,0,GNMT,1,659,26996993
Job176,1972042000,1972042000,9284474,9284474,1,0.84985,1,0.85343,1,1,1,0,20.7895,0,GPT2_SMALL,1,388,9284474
Job177,1978917000,1978917000,166082440,166082440,0.696154,0.631302,0.577849,0.631573,1.43676,1,1,0,31.1589,0,ResNeXt,8,1292,166082440
Job178,1984268000,1984268000,196571838,196571838,0.722741,0.647167,0.602648,0.647408,1.40209,0.666667,0,0,30.269,0,ResNeXt,8,1353,194014890
Job179,1986257000,1986277000,1383314013,474674794,1.12245,1.75324,0.825893,1.75341,0.894125,0.993535,0.967675,9,31.8725,0,BERTLARGE,16,1533,473014029
